transaction_id,timestamp,customer_id,store_location,product,category,quantity,unit_price,total_price
T697092,2024-04-02 10:00:00,1916,Sharjah City Center,Bagel - Plain,Food,1,10.0,10.0
T176287,2023-10-27 22:00:00,1307,Abu Dhabi Corniche,Croissant,Food,1,11.0,11.0
T578911,2024-03-28 15:00:00,2168,Al Ain Town Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T910099,2024-06-29 17:00:00,2546,Al Barsha,Iced Coffee,Beverage,1,15.0,15.0
T753721,2024-04-19 12:00:00,2396,Dubai Silicon Oasis,Donut - Chocolate,Food,2,9.0,18.0
T266028,2023-07-12 00:00:00,2247,Ras Al Khaimah Mall,Bagel - Plain,Food,2,10.0,20.0
T734563,2023-07-24 03:00:00,1259,Marina Walk,Bagel - Cream Cheese,Food,1,12.0,12.0
T854124,2024-04-21 16:00:00,2416,Ajman Downtown,Croissant,Food,2,11.0,22.0
T779865,2024-01-16 05:00:00,2225,Dubai Silicon Oasis,Croissant,Food,1,11.0,11.0
T987237,2024-02-16 13:00:00,1266,Business Bay,Muffin,Food,1,10.0,10.0
T778712,2023-08-15 01:00:00,2506,Al Barsha,Croissant,Food,1,11.0,11.0
T756477,2024-05-04 11:00:00,1172,Business Bay,Bagel - Cream Cheese,Food,1,12.0,12.0
T829054,2023-07-25 10:00:00,2117,Dubai Marina Mall,Latte,Beverage,2,18.0,36.0
T287739,2024-02-29 16:00:00,2341,Al Wahda Mall,Hot Coffee,Beverage,1,12.0,12.0
T509464,2024-05-01 13:00:00,1481,Ras Al Khaimah Mall,Cold Brew,Beverage,1,16.0,16.0
T127491,2023-11-05 11:00:00,1978,Jumeirah Beach,Croissant,Food,2,11.0,22.0
T498928,2024-01-04 15:00:00,2912,Al Barsha,Latte,Beverage,1,18.0,18.0
T854354,2023-08-13 08:00:00,2597,Abu Dhabi Corniche,Muffin,Food,1,10.0,10.0
T616393,2024-06-28 07:00:00,2285,Al Wahda Mall,Latte,Beverage,1,18.0,18.0
T630375,2024-04-23 23:00:00,1787,Ras Al Khaimah Mall,Donut - Glazed,Food,2,8.0,16.0
T641187,2024-02-04 12:00:00,2018,Al Ain Town Center,Donut - Glazed,Food,2,8.0,16.0
T928928,2023-07-27 01:00:00,2181,Jumeirah Beach,Latte,Beverage,1,18.0,18.0
T100686,2024-06-22 23:00:00,2317,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T154391,2024-03-08 16:00:00,1816,Mall of the Emirates,Donut - Chocolate,Food,1,9.0,9.0
T892269,2024-03-03 00:00:00,2424,Dubai Silicon Oasis,Iced Coffee,Beverage,2,15.0,30.0
T818916,2024-02-12 13:00:00,1799,Mirdif City Center,Muffin,Food,1,10.0,10.0
T805703,2023-07-21 21:00:00,1935,Fujairah Mall,Iced Coffee,Beverage,1,15.0,15.0
T916189,2023-10-29 02:00:00,1255,Mall of the Emirates,Bagel - Plain,Food,2,10.0,20.0
T363408,2023-12-31 04:00:00,2528,Deira City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T722429,2024-05-10 11:00:00,1373,Dubai Marina Mall,Cold Brew,Beverage,1,16.0,16.0
T966614,2024-02-26 23:00:00,1807,Jumeirah Beach,Donut - Glazed,Food,1,8.0,8.0
T769307,2023-11-04 18:00:00,2669,Al Barsha,Bagel - Plain,Food,3,10.0,30.0
T927887,2023-12-31 19:00:00,1505,Al Ain Town Center,Croissant,Food,1,11.0,11.0
T456710,2023-09-09 09:00:00,1801,Ajman Downtown,Donut - Chocolate,Food,1,9.0,9.0
T817718,2023-08-24 08:00:00,1829,Mall of the Emirates,Bagel - Plain,Food,1,10.0,10.0
T898488,2024-06-28 21:00:00,2393,Deira City Center,Donut - Glazed,Food,1,8.0,8.0
T507976,2024-02-20 09:00:00,1691,The Dubai Mall Zabeel,Donut - Glazed,Food,1,8.0,8.0
T717741,2024-04-01 13:00:00,1343,Fujairah Mall,Donut - Glazed,Food,1,8.0,8.0
T737468,2024-06-26 15:00:00,1453,Ajman Downtown,Bagel - Cream Cheese,Food,3,12.0,36.0
T628986,2023-11-30 14:00:00,2600,Dubai Hills,Hot Coffee,Beverage,1,12.0,12.0
T483573,2024-03-09 01:00:00,1217,Ras Al Khaimah Mall,Cold Brew,Beverage,1,16.0,16.0
T505042,2023-12-27 10:00:00,1052,The Dubai Mall Zabeel,Croissant,Food,1,11.0,11.0
T739509,2023-07-11 16:00:00,2944,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T335097,2023-12-26 15:00:00,1656,The Dubai Mall Zabeel,Bagel - Plain,Food,2,10.0,20.0
T808236,2023-09-20 21:00:00,1015,Jumeirah Beach,Bagel - Plain,Food,1,10.0,10.0
T972831,2023-08-20 20:00:00,2830,Dubai Marina Mall,Muffin,Food,1,10.0,10.0
T272820,2024-05-26 13:00:00,1231,The Dubai Mall Zabeel,Muffin,Food,1,10.0,10.0
T710247,2024-02-13 17:00:00,1096,Jumeirah Beach,Croissant,Food,1,11.0,11.0
T979296,2023-08-28 17:00:00,1483,Dubai Silicon Oasis,Iced Coffee,Beverage,1,15.0,15.0
T192492,2024-01-26 23:00:00,1745,Jumeirah Beach,Cold Brew,Beverage,1,16.0,16.0
T442640,2023-09-12 09:00:00,1666,Business Bay,Latte,Beverage,2,18.0,36.0
T327117,2023-09-12 04:00:00,2694,Deira City Center,Donut - Chocolate,Food,2,9.0,18.0
T957251,2023-11-24 09:00:00,2492,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T349717,2023-09-05 11:00:00,1859,The Dubai Mall Zabeel,Croissant,Food,3,11.0,33.0
T148016,2024-02-02 14:00:00,2635,Yas Mall,Latte,Beverage,1,18.0,18.0
T830989,2023-10-11 04:00:00,1032,Al Barsha,Bagel - Plain,Food,1,10.0,10.0
T136901,2023-08-29 11:00:00,2770,Sharjah City Center,Bagel - Plain,Food,1,10.0,10.0
T501533,2024-05-07 17:00:00,2589,Dubai Hills,Donut - Glazed,Food,1,8.0,8.0
T595858,2024-06-22 12:00:00,2260,Dubai Marina Mall,Hot Coffee,Beverage,1,12.0,12.0
T894573,2023-09-28 20:00:00,2149,Marina Walk,Muffin,Food,1,10.0,10.0
T236079,2024-03-03 10:00:00,1978,Dubai Mall,Bagel - Plain,Food,1,10.0,10.0
T521730,2024-02-23 18:00:00,1481,Dubai Marina Mall,Croissant,Food,1,11.0,11.0
T536294,2024-04-18 06:00:00,1333,Al Ain Town Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T535696,2024-06-10 17:00:00,1119,Deira City Center,Muffin,Food,2,10.0,20.0
T393116,2024-04-27 21:00:00,2622,Al Wahda Mall,Croissant,Food,1,11.0,11.0
T840401,2024-06-01 08:00:00,1611,Mall of the Emirates,Donut - Glazed,Food,1,8.0,8.0
T667646,2024-01-07 21:00:00,1691,Dubai Marina Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T481377,2024-04-14 01:00:00,2294,Deira City Center,Muffin,Food,1,10.0,10.0
T286410,2024-01-13 15:00:00,2631,Deira City Center,Muffin,Food,2,10.0,20.0
T187008,2023-09-20 00:00:00,2028,Al Ain Town Center,Bagel - Plain,Food,1,10.0,10.0
T242737,2023-07-18 08:00:00,2663,Yas Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T263518,2023-07-30 06:00:00,2909,Dubai Mall,Iced Coffee,Beverage,2,15.0,30.0
T714812,2023-12-04 17:00:00,2641,Business Bay,Bagel - Cream Cheese,Food,1,12.0,12.0
T237497,2023-12-09 09:00:00,2325,Ajman Downtown,Hot Coffee,Beverage,1,12.0,12.0
T172606,2024-02-02 15:00:00,2316,Sharjah City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T603871,2024-02-18 01:00:00,1426,Dubai Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T682532,2024-04-16 14:00:00,1069,Dubai Marina Mall,Donut - Chocolate,Food,1,9.0,9.0
T417993,2024-01-10 19:00:00,2511,Mall of the Emirates,Hot Coffee,Beverage,1,12.0,12.0
T504567,2024-03-18 12:00:00,1582,Dubai Marina Mall,Croissant,Food,1,11.0,11.0
T623852,2023-10-07 08:00:00,2201,Al Barsha,Latte,Beverage,1,18.0,18.0
T768280,2024-05-02 12:00:00,2972,Ajman Downtown,Cold Brew,Beverage,1,16.0,16.0
T256976,2024-04-08 03:00:00,2615,Al Wahda Mall,Bagel - Plain,Food,1,10.0,10.0
T987056,2024-03-07 01:00:00,2529,Dubai Mall,Donut - Glazed,Food,1,8.0,8.0
T319310,2024-01-13 13:00:00,2055,Mall of the Emirates,Bagel - Cream Cheese,Food,2,12.0,24.0
T944507,2023-11-27 02:00:00,2944,Abu Dhabi Corniche,Croissant,Food,2,11.0,22.0
T872848,2023-09-11 06:00:00,2666,Mall of the Emirates,Croissant,Food,1,11.0,11.0
T309905,2023-09-25 05:00:00,1273,Jumeirah Beach,Hot Coffee,Beverage,2,12.0,24.0
T754382,2024-01-25 02:00:00,2242,Al Ain Town Center,Iced Coffee,Beverage,1,15.0,15.0
T194215,2023-07-06 12:00:00,1189,Marina Walk,Cold Brew,Beverage,1,16.0,16.0
T613317,2023-12-27 03:00:00,2064,Ajman Downtown,Cold Brew,Beverage,1,16.0,16.0
T461766,2024-05-12 04:00:00,1327,Jumeirah Beach,Croissant,Food,2,11.0,22.0
T523651,2024-05-17 23:00:00,1049,Ras Al Khaimah Mall,Donut - Glazed,Food,2,8.0,16.0
T925148,2023-10-29 19:00:00,2062,Abu Dhabi Corniche,Latte,Beverage,1,18.0,18.0
T436434,2024-05-12 22:00:00,1370,Dubai Hills,Latte,Beverage,2,18.0,36.0
T607336,2023-12-29 08:00:00,1533,Dubai Hills,Croissant,Food,1,11.0,11.0
T441242,2023-07-23 07:00:00,1277,Mirdif City Center,Donut - Glazed,Food,2,8.0,16.0
T956338,2024-06-13 19:00:00,1291,Al Barsha,Hot Coffee,Beverage,3,12.0,36.0
T864995,2023-12-12 14:00:00,2588,Al Wahda Mall,Cold Brew,Beverage,1,16.0,16.0
T853180,2023-11-02 00:00:00,1209,Mirdif City Center,Iced Coffee,Beverage,2,15.0,30.0
T166397,2023-10-28 20:00:00,1900,Sharjah City Center,Latte,Beverage,1,18.0,18.0
T925451,2024-04-28 08:00:00,1936,Jumeirah Beach,Donut - Chocolate,Food,1,9.0,9.0
T978560,2023-11-05 01:00:00,2468,Jumeirah Beach,Muffin,Food,1,10.0,10.0
T280925,2023-11-02 02:00:00,2896,Dubai Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T876989,2023-11-24 03:00:00,1317,Fujairah Mall,Muffin,Food,2,10.0,20.0
T938234,2024-04-17 13:00:00,1843,Mall of the Emirates,Hot Coffee,Beverage,1,12.0,12.0
T347749,2024-01-23 23:00:00,1669,Fujairah Mall,Hot Coffee,Beverage,1,12.0,12.0
T274654,2023-12-09 10:00:00,2132,Ras Al Khaimah Mall,Donut - Glazed,Food,2,8.0,16.0
T435757,2023-11-16 17:00:00,1665,Dubai Hills,Donut - Chocolate,Food,3,9.0,27.0
T228090,2024-04-11 06:00:00,2138,Business Bay,Bagel - Plain,Food,1,10.0,10.0
T269409,2023-11-27 09:00:00,2001,Al Wahda Mall,Latte,Beverage,3,18.0,54.0
T120510,2023-12-16 17:00:00,2655,Mirdif City Center,Bagel - Plain,Food,1,10.0,10.0
T705666,2023-12-21 07:00:00,2169,Deira City Center,Bagel - Plain,Food,2,10.0,20.0
T289226,2023-09-18 12:00:00,2660,The Dubai Mall Zabeel,Muffin,Food,1,10.0,10.0
T102818,2024-04-25 13:00:00,2829,Al Wahda Mall,Muffin,Food,1,10.0,10.0
T173277,2024-04-26 11:00:00,1382,Fujairah Mall,Donut - Glazed,Food,1,8.0,8.0
T799107,2023-12-16 06:00:00,1331,Marina Walk,Bagel - Cream Cheese,Food,1,12.0,12.0
T621877,2024-06-24 18:00:00,2845,Al Barsha,Latte,Beverage,1,18.0,18.0
T842306,2024-05-30 17:00:00,2472,Sharjah City Center,Donut - Chocolate,Food,1,9.0,9.0
T354832,2024-06-19 06:00:00,2833,Deira City Center,Donut - Glazed,Food,1,8.0,8.0
T241260,2023-09-06 06:00:00,1267,Al Ain Town Center,Iced Coffee,Beverage,2,15.0,30.0
T674598,2023-08-07 01:00:00,2624,Dubai Hills,Cold Brew,Beverage,1,16.0,16.0
T378199,2023-07-31 08:00:00,1385,Mall of the Emirates,Iced Coffee,Beverage,1,15.0,15.0
T643816,2024-05-13 20:00:00,2558,Ras Al Khaimah Mall,Latte,Beverage,1,18.0,18.0
T466281,2024-04-25 06:00:00,2031,Dubai Marina Mall,Muffin,Food,1,10.0,10.0
T474723,2024-06-16 02:00:00,2400,Jumeirah Beach,Bagel - Cream Cheese,Food,2,12.0,24.0
T163838,2024-03-26 04:00:00,1378,Ajman Downtown,Croissant,Food,2,11.0,22.0
T391640,2023-07-12 20:00:00,2635,Marina Walk,Donut - Chocolate,Food,1,9.0,9.0
T954246,2023-08-25 23:00:00,1618,Ajman Downtown,Cold Brew,Beverage,1,16.0,16.0
T582570,2023-09-13 17:00:00,2172,Fujairah Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T863319,2023-11-21 09:00:00,1136,Dubai Hills,Donut - Glazed,Food,1,8.0,8.0
T774141,2023-10-10 20:00:00,2168,Abu Dhabi Corniche,Iced Coffee,Beverage,2,15.0,30.0
T796263,2024-02-23 17:00:00,2182,Mall of the Emirates,Muffin,Food,1,10.0,10.0
T601186,2023-11-13 17:00:00,1049,Abu Dhabi Corniche,Bagel - Plain,Food,2,10.0,20.0
T741812,2023-08-08 16:00:00,1567,Dubai Marina Mall,Donut - Chocolate,Food,1,9.0,9.0
T592932,2024-04-09 16:00:00,2686,Jumeirah Beach,Iced Coffee,Beverage,1,15.0,15.0
T197443,2024-06-06 05:00:00,1169,Jumeirah Beach,Muffin,Food,3,10.0,30.0
T150768,2024-03-28 13:00:00,2246,Sharjah City Center,Donut - Glazed,Food,1,8.0,8.0
T317312,2023-09-17 21:00:00,2296,Al Ain Town Center,Donut - Glazed,Food,1,8.0,8.0
T589216,2024-04-05 23:00:00,1322,Sharjah City Center,Latte,Beverage,1,18.0,18.0
T735266,2023-09-17 14:00:00,2541,Al Ain Town Center,Iced Coffee,Beverage,1,15.0,15.0
T501166,2023-09-15 22:00:00,2579,Abu Dhabi Corniche,Hot Coffee,Beverage,1,12.0,12.0
T143884,2023-11-01 08:00:00,1824,Sharjah City Center,Donut - Glazed,Food,1,8.0,8.0
T242592,2024-04-30 19:00:00,1247,Al Barsha,Iced Coffee,Beverage,1,15.0,15.0
T360753,2024-04-24 18:00:00,2480,Deira City Center,Croissant,Food,1,11.0,11.0
T407874,2023-07-26 06:00:00,1405,Al Barsha,Donut - Chocolate,Food,2,9.0,18.0
T453698,2024-03-16 14:00:00,2171,Jumeirah Beach,Cold Brew,Beverage,1,16.0,16.0
T577462,2023-10-31 02:00:00,1426,Ras Al Khaimah Mall,Iced Coffee,Beverage,1,15.0,15.0
T256900,2023-09-09 17:00:00,2332,Business Bay,Croissant,Food,1,11.0,11.0
T194477,2023-09-07 13:00:00,2565,Business Bay,Donut - Glazed,Food,1,8.0,8.0
T755725,2024-03-26 12:00:00,1582,Dubai Mall,Croissant,Food,1,11.0,11.0
T704430,2023-07-06 23:00:00,2074,Al Ain Town Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T725290,2023-10-11 11:00:00,2361,Deira City Center,Donut - Glazed,Food,1,8.0,8.0
T980794,2023-07-12 16:00:00,1587,Mirdif City Center,Donut - Glazed,Food,1,8.0,8.0
T466975,2024-03-07 08:00:00,2685,Fujairah Mall,Donut - Chocolate,Food,1,9.0,9.0
T944483,2023-07-01 20:00:00,2477,Mirdif City Center,Hot Coffee,Beverage,1,12.0,12.0
T234430,2024-02-21 16:00:00,2906,Jumeirah Beach,Muffin,Food,1,10.0,10.0
T914075,2023-07-12 15:00:00,2595,Fujairah Mall,Latte,Beverage,1,18.0,18.0
T248770,2023-09-19 23:00:00,1199,Ajman Downtown,Latte,Beverage,1,18.0,18.0
T676396,2024-03-02 02:00:00,1564,Jumeirah Beach,Cold Brew,Beverage,1,16.0,16.0
T421855,2024-03-21 10:00:00,1668,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T371955,2023-07-19 11:00:00,2561,Al Ain Town Center,Donut - Chocolate,Food,1,9.0,9.0
T247687,2023-07-18 12:00:00,2928,Abu Dhabi Corniche,Donut - Glazed,Food,1,8.0,8.0
T479398,2023-09-23 01:00:00,1986,Marina Walk,Cold Brew,Beverage,1,16.0,16.0
T684610,2023-12-05 13:00:00,2257,Mall of the Emirates,Latte,Beverage,1,18.0,18.0
T728167,2023-10-22 13:00:00,2013,Dubai Silicon Oasis,Iced Coffee,Beverage,1,15.0,15.0
T552168,2023-08-28 06:00:00,2268,Marina Walk,Latte,Beverage,1,18.0,18.0
T339286,2024-04-07 11:00:00,1872,Fujairah Mall,Iced Coffee,Beverage,2,15.0,30.0
T781673,2024-06-27 12:00:00,1266,Al Ain Town Center,Bagel - Plain,Food,1,10.0,10.0
T373743,2024-02-04 01:00:00,2935,Sharjah City Center,Bagel - Cream Cheese,Food,3,12.0,36.0
T835262,2023-11-29 10:00:00,2951,Mall of the Emirates,Iced Coffee,Beverage,1,15.0,15.0
T161496,2023-12-18 11:00:00,2454,Business Bay,Iced Coffee,Beverage,1,15.0,15.0
T525239,2024-03-04 22:00:00,1255,Dubai Mall,Muffin,Food,1,10.0,10.0
T486469,2024-05-04 04:00:00,2959,The Dubai Mall Zabeel,Muffin,Food,1,10.0,10.0
T488904,2023-08-14 07:00:00,1866,Business Bay,Muffin,Food,1,10.0,10.0
T398889,2024-03-10 22:00:00,1906,Fujairah Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T602867,2023-12-19 12:00:00,1870,Mall of the Emirates,Donut - Chocolate,Food,1,9.0,9.0
T584175,2023-12-19 10:00:00,2723,Sharjah City Center,Donut - Glazed,Food,2,8.0,16.0
T681898,2023-07-31 02:00:00,1889,Dubai Mall,Hot Coffee,Beverage,2,12.0,24.0
T140611,2023-09-22 17:00:00,1121,Sharjah City Center,Croissant,Food,1,11.0,11.0
T205253,2023-12-04 21:00:00,1424,Dubai Mall,Cold Brew,Beverage,1,16.0,16.0
T612737,2023-08-31 10:00:00,1920,Mirdif City Center,Bagel - Plain,Food,1,10.0,10.0
T670816,2023-07-30 02:00:00,1331,Yas Mall,Croissant,Food,1,11.0,11.0
T569511,2024-03-07 00:00:00,1026,Dubai Marina Mall,Hot Coffee,Beverage,1,12.0,12.0
T854757,2023-07-21 19:00:00,1219,Al Ain Town Center,Muffin,Food,1,10.0,10.0
T188536,2024-05-12 09:00:00,1221,Deira City Center,Iced Coffee,Beverage,1,15.0,15.0
T574966,2024-04-04 22:00:00,1400,Dubai Marina Mall,Iced Coffee,Beverage,1,15.0,15.0
T847237,2024-05-11 08:00:00,1208,Ajman Downtown,Iced Coffee,Beverage,3,15.0,45.0
T952489,2023-08-02 15:00:00,1469,Deira City Center,Hot Coffee,Beverage,1,12.0,12.0
T388932,2024-06-27 06:00:00,2782,Business Bay,Bagel - Cream Cheese,Food,2,12.0,24.0
T283480,2024-03-30 11:00:00,2007,Business Bay,Donut - Chocolate,Food,1,9.0,9.0
T692583,2023-07-12 21:00:00,1233,Jumeirah Beach,Iced Coffee,Beverage,1,15.0,15.0
T653776,2024-06-27 23:00:00,1891,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T837576,2024-04-16 18:00:00,2385,Dubai Hills,Latte,Beverage,1,18.0,18.0
T131125,2024-06-03 17:00:00,1879,Al Barsha,Bagel - Plain,Food,1,10.0,10.0
T449975,2023-07-04 17:00:00,1418,Sharjah City Center,Croissant,Food,1,11.0,11.0
T264190,2024-03-31 19:00:00,1407,Jumeirah Beach,Muffin,Food,1,10.0,10.0
T512744,2024-04-24 15:00:00,2684,Al Wahda Mall,Bagel - Plain,Food,1,10.0,10.0
T713571,2024-02-27 03:00:00,1894,Al Ain Town Center,Hot Coffee,Beverage,1,12.0,12.0
T833455,2023-10-03 08:00:00,1131,Dubai Marina Mall,Donut - Chocolate,Food,1,9.0,9.0
T160377,2023-07-22 21:00:00,2748,The Dubai Mall Zabeel,Iced Coffee,Beverage,1,15.0,15.0
T205032,2024-04-16 12:00:00,1544,Mirdif City Center,Cold Brew,Beverage,1,16.0,16.0
T891775,2023-07-18 00:00:00,1636,Deira City Center,Muffin,Food,1,10.0,10.0
T717101,2024-05-01 02:00:00,1138,Sharjah City Center,Iced Coffee,Beverage,1,15.0,15.0
T139165,2023-12-20 05:00:00,1994,Al Wahda Mall,Hot Coffee,Beverage,3,12.0,36.0
T670297,2023-12-09 01:00:00,1040,Dubai Silicon Oasis,Muffin,Food,1,10.0,10.0
T702059,2024-01-01 00:00:00,2573,Ras Al Khaimah Mall,Hot Coffee,Beverage,2,12.0,24.0
T432048,2023-08-14 21:00:00,1006,Deira City Center,Donut - Chocolate,Food,1,9.0,9.0
T740216,2023-12-22 10:00:00,2606,Mall of the Emirates,Iced Coffee,Beverage,1,15.0,15.0
T777992,2024-01-20 04:00:00,2246,Dubai Marina Mall,Iced Coffee,Beverage,1,15.0,15.0
T921376,2024-03-26 15:00:00,2700,Al Barsha,Latte,Beverage,1,18.0,18.0
T779505,2023-11-30 16:00:00,2241,Dubai Marina Mall,Latte,Beverage,1,18.0,18.0
T818437,2024-04-25 16:00:00,1133,Jumeirah Beach,Latte,Beverage,2,18.0,36.0
T207012,2024-01-16 18:00:00,1246,Yas Mall,Cold Brew,Beverage,1,16.0,16.0
T326789,2023-10-10 08:00:00,1841,Mirdif City Center,Hot Coffee,Beverage,1,12.0,12.0
T603203,2024-05-27 02:00:00,1993,Business Bay,Iced Coffee,Beverage,1,15.0,15.0
T971279,2023-12-07 06:00:00,2169,Dubai Silicon Oasis,Donut - Chocolate,Food,2,9.0,18.0
T321181,2023-11-02 22:00:00,1356,Deira City Center,Cold Brew,Beverage,1,16.0,16.0
T711177,2024-01-14 08:00:00,2509,Dubai Marina Mall,Muffin,Food,1,10.0,10.0
T946214,2024-04-30 12:00:00,2164,Sharjah City Center,Muffin,Food,1,10.0,10.0
T551712,2023-10-21 17:00:00,1030,Abu Dhabi Corniche,Bagel - Plain,Food,2,10.0,20.0
T589966,2023-11-24 07:00:00,2736,Al Ain Town Center,Iced Coffee,Beverage,3,15.0,45.0
T210825,2023-10-26 02:00:00,1104,Dubai Marina Mall,Latte,Beverage,1,18.0,18.0
T792852,2023-10-17 02:00:00,1182,Yas Mall,Iced Coffee,Beverage,2,15.0,30.0
T990890,2023-09-03 21:00:00,2362,Dubai Mall,Bagel - Plain,Food,2,10.0,20.0
T487319,2023-12-08 13:00:00,2906,Ras Al Khaimah Mall,Hot Coffee,Beverage,1,12.0,12.0
T724399,2024-06-15 04:00:00,2401,Al Barsha,Muffin,Food,1,10.0,10.0
T217395,2023-10-09 01:00:00,2033,Fujairah Mall,Latte,Beverage,1,18.0,18.0
T756367,2024-06-08 19:00:00,1171,Al Wahda Mall,Iced Coffee,Beverage,3,15.0,45.0
T954923,2023-07-21 20:00:00,2203,Business Bay,Croissant,Food,1,11.0,11.0
T372667,2024-03-29 09:00:00,2680,Abu Dhabi Corniche,Croissant,Food,2,11.0,22.0
T894645,2023-10-18 17:00:00,1622,Ras Al Khaimah Mall,Donut - Glazed,Food,1,8.0,8.0
T638071,2024-06-21 07:00:00,1246,Al Wahda Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T631468,2024-04-26 14:00:00,2510,Ajman Downtown,Muffin,Food,1,10.0,10.0
T164712,2023-10-26 19:00:00,1765,Al Wahda Mall,Iced Coffee,Beverage,1,15.0,15.0
T539130,2023-08-01 23:00:00,2662,Dubai Mall,Bagel - Plain,Food,2,10.0,20.0
T969070,2023-09-02 23:00:00,1971,Deira City Center,Latte,Beverage,2,18.0,36.0
T690798,2024-03-16 14:00:00,2725,Mall of the Emirates,Donut - Chocolate,Food,2,9.0,18.0
T195948,2024-04-01 06:00:00,1174,Business Bay,Muffin,Food,1,10.0,10.0
T623957,2024-06-13 18:00:00,2565,Abu Dhabi Corniche,Donut - Glazed,Food,1,8.0,8.0
T729042,2023-10-21 21:00:00,2381,Fujairah Mall,Bagel - Plain,Food,1,10.0,10.0
T257744,2024-06-09 12:00:00,2373,Yas Mall,Croissant,Food,1,11.0,11.0
T796866,2024-05-21 17:00:00,1948,Mirdif City Center,Muffin,Food,1,10.0,10.0
T717445,2023-07-30 10:00:00,2301,Marina Walk,Bagel - Plain,Food,1,10.0,10.0
T928868,2023-12-24 13:00:00,1726,Ajman Downtown,Hot Coffee,Beverage,1,12.0,12.0
T471835,2023-09-15 19:00:00,1181,Fujairah Mall,Cold Brew,Beverage,3,16.0,48.0
T285628,2023-12-17 09:00:00,1874,Marina Walk,Latte,Beverage,1,18.0,18.0
T449497,2023-12-01 00:00:00,1998,Business Bay,Croissant,Food,1,11.0,11.0
T916872,2023-09-12 01:00:00,2480,Mirdif City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T290552,2024-03-28 19:00:00,2906,Al Wahda Mall,Muffin,Food,1,10.0,10.0
T836111,2024-04-13 20:00:00,1599,Marina Walk,Muffin,Food,1,10.0,10.0
T502370,2024-03-13 21:00:00,2310,Business Bay,Muffin,Food,2,10.0,20.0
T126865,2024-04-19 01:00:00,2119,Ajman Downtown,Bagel - Plain,Food,2,10.0,20.0
T259057,2024-01-30 06:00:00,1544,Al Wahda Mall,Croissant,Food,2,11.0,22.0
T688076,2023-10-13 09:00:00,1132,Al Wahda Mall,Iced Coffee,Beverage,3,15.0,45.0
T267570,2023-10-06 04:00:00,1692,Sharjah City Center,Cold Brew,Beverage,1,16.0,16.0
T965620,2023-12-13 23:00:00,2911,Dubai Hills,Muffin,Food,1,10.0,10.0
T100359,2023-09-24 08:00:00,2290,Yas Mall,Bagel - Plain,Food,1,10.0,10.0
T660591,2023-12-29 12:00:00,2029,Fujairah Mall,Donut - Chocolate,Food,1,9.0,9.0
T743909,2023-12-03 14:00:00,1819,Ras Al Khaimah Mall,Croissant,Food,1,11.0,11.0
T514385,2023-12-24 11:00:00,1084,Yas Mall,Donut - Glazed,Food,1,8.0,8.0
T731182,2024-04-29 21:00:00,1982,Al Ain Town Center,Croissant,Food,1,11.0,11.0
T753513,2023-07-16 01:00:00,2179,Abu Dhabi Corniche,Cold Brew,Beverage,1,16.0,16.0
T177440,2024-01-21 17:00:00,2706,Abu Dhabi Corniche,Hot Coffee,Beverage,1,12.0,12.0
T475125,2023-12-17 11:00:00,1439,Sharjah City Center,Muffin,Food,1,10.0,10.0
T849453,2023-11-17 15:00:00,2354,Al Barsha,Donut - Glazed,Food,1,8.0,8.0
T598189,2023-11-23 15:00:00,1834,Sharjah City Center,Donut - Chocolate,Food,1,9.0,9.0
T295643,2024-02-19 06:00:00,2473,Yas Mall,Iced Coffee,Beverage,1,15.0,15.0
T683316,2024-02-05 06:00:00,1509,Marina Walk,Bagel - Plain,Food,2,10.0,20.0
T917636,2024-02-12 22:00:00,2046,Sharjah City Center,Cold Brew,Beverage,1,16.0,16.0
T391941,2024-03-02 23:00:00,2699,Dubai Mall,Donut - Glazed,Food,1,8.0,8.0
T374918,2023-10-07 17:00:00,2536,Business Bay,Latte,Beverage,2,18.0,36.0
T433325,2024-04-18 19:00:00,1255,Al Barsha,Hot Coffee,Beverage,1,12.0,12.0
T386890,2024-01-14 09:00:00,2331,Marina Walk,Donut - Chocolate,Food,1,9.0,9.0
T986180,2024-03-31 11:00:00,1057,Fujairah Mall,Cold Brew,Beverage,1,16.0,16.0
